id,month,date,fsa,location_id,actual_capacity,funding_capacity,occupied_beds,unoccupied_beds,unavailable_beds,occupancy_rate
975,1,2024-01-08,M6N,1154,62,62,62,0,0,100
976,1,2024-01-08,M5A,1008,67,68,67,0,1,100
977,1,2024-01-08,M5A,1008,120,122,120,0,2,100
979,1,2024-01-08,M5A,1008,16,21,16,0,5,100
980,1,2024-01-08,M5C,1190,53,53,53,0,0,100
981,1,2024-01-08,M5A,1008,105,107,105,0,2,100
984,1,2024-01-08,M5H,1005,88,88,88,0,0,100
985,1,2024-01-08,M6C,1028,28,28,28,0,0,100
987,1,2024-01-08,M5B,1026,94,94,94,0,0,100
988,1,2024-01-08,M5B,1026,30,30,30,0,0,100
990,1,2024-01-08,M5A,1149,78,78,78,0,0,100
991,1,2024-01-08,M6K,1125,119,120,119,0,1,100
994,1,2024-01-08,M4C,1015,62,62,62,0,0,100
995,1,2024-01-08,M5A,1020,30,30,30,0,0,100
997,1,2024-01-08,M3B,1024,40,40,40,0,0,100
1003,1,2024-01-08,M5C,1007,52,52,51,1,0,98.08
1004,1,2024-01-08,M6H,1193,36,36,36,0,0,100
1005,1,2024-01-08,M6A,1055,69,70,69,0,1,100
1007,1,2024-01-08,M6K,1152,70,70,63,7,0,90
1008,1,2024-01-08,M6K,1125,120,120,119,1,0,99.17
1009,1,2024-01-08,M5G,1521,37,60,37,0,23,100
1013,1,2024-01-08,M5A,1022,35,35,35,0,0,100
1016,1,2024-01-08,M1K,1108,61,61,61,0,0,100
1017,1,2024-01-08,M5V,1150,110,112,110,0,2,100
1018,1,2024-01-08,M5V,1150,34,34,34,0,0,100
1019,1,2024-01-08,M5V,1150,66,66,66,0,0,100
1020,1,2024-01-08,M5V,1150,73,75,73,0,2,100
1028,1,2024-01-08,M1R,1220,33,38,33,0,5,100
1031,1,2024-01-08,M2H,1200,83,87,83,0,4,100
1032,1,2024-01-08,M1K,1031,48,49,47,1,1,97.92
1033,1,2024-01-08,M6E,1019,45,45,45,0,0,100
1034,1,2024-01-08,M4K,1080,23,23,23,0,0,100
1035,1,2024-01-08,M4W,1118,30,30,30,0,0,100
1036,1,2024-01-08,M6G,1002,54,54,54,0,0,100
1038,1,2024-01-08,M5S,1018,12,12,11,1,0,91.67
1039,1,2024-01-08,M5R,1500,15,15,12,3,0,80
1040,1,2024-01-08,M6H,1104,16,16,16,0,0,100
1042,1,2024-01-08,M8Y,1049,31,31,31,0,0,100
1043,1,2024-01-08,M5B,1048,39,39,39,0,0,100
1045,1,2024-01-08,M6K,1148,72,73,72,0,1,100
1047,1,2024-01-08,M5A,1045,30,30,30,0,0,100
1050,1,2024-01-08,M5A,1059,94,94,94,0,0,100
1052,1,2024-01-08,M6P,1036,85,86,85,0,1,100
1054,1,2024-01-08,M5C,1037,78,78,78,0,0,100
1056,1,2024-01-08,M5A,1057,264,264,264,0,0,100
1058,1,2024-01-08,M4M,1126,52,52,52,0,0,100
1059,1,2024-01-08,M9V,1146,46,46,46,0,0,100
1060,1,2024-01-08,M9V,1146,37,37,37,0,0,100
1061,1,2024-01-08,M5T,1300,71,71,71,0,0,100
1062,1,2024-01-08,M5S,1014,50,50,50,0,0,100
1064,1,2024-01-08,M5R,1120,6,6,6,0,0,100
1065,1,2024-01-08,M4Y,1041,35,35,35,0,0,100
1066,1,2024-01-08,M1H,1115,32,49,32,0,17,100
1069,1,2024-01-08,M5T,1096,40,40,40,0,0,100
1071,1,2024-01-08,M4T,1062,31,31,31,0,0,100
1072,1,2024-01-08,M4T,1062,31,31,31,0,0,100
1073,1,2024-01-08,M5R,1129,28,28,28,0,0,100
1074,1,2024-01-08,M5R,1129,27,27,27,0,0,100
1081,1,2024-01-09,M5S,1051,8,8,7,1,0,87.5
1086,1,2024-01-09,M6H,1029,42,42,42,0,0,100
1087,1,2024-01-09,M6G,1102,30,30,30,0,0,100
1088,1,2024-01-09,M5R,1541,19,23,18,1,4,94.74
1103,1,2024-01-09,M1H,1360,101,101,101,0,0,100
1105,1,2024-01-09,M1G,1561,48,48,47,1,0,97.92
1109,1,2024-01-09,M6N,1154,62,62,62,0,0,100
1110,1,2024-01-09,M5A,1008,67,68,66,1,1,98.51
1111,1,2024-01-09,M5A,1008,121,122,121,0,1,100
1113,1,2024-01-09,M5A,1008,16,21,16,0,5,100
1114,1,2024-01-09,M5C,1190,53,53,53,0,0,100
1115,1,2024-01-09,M5A,1008,105,107,104,1,2,99.05
1118,1,2024-01-09,M5H,1005,88,88,87,1,0,98.86
1119,1,2024-01-09,M6C,1028,28,28,28,0,0,100
1121,1,2024-01-09,M5B,1026,94,94,94,0,0,100
1122,1,2024-01-09,M5B,1026,30,30,30,0,0,100
1124,1,2024-01-09,M5A,1149,78,78,78,0,0,100
1125,1,2024-01-09,M6K,1125,119,120,119,0,1,100
1128,1,2024-01-09,M4C,1015,62,62,62,0,0,100
1129,1,2024-01-09,M5A,1020,30,30,30,0,0,100
1130,1,2024-01-09,M2N,1460,40,46,21,19,6,52.5
1132,1,2024-01-09,M3B,1024,40,40,40,0,0,100
1138,1,2024-01-09,M5C,1007,52,52,49,3,0,94.23
1139,1,2024-01-09,M6H,1193,36,36,36,0,0,100
1140,1,2024-01-09,M6A,1055,69,70,69,0,1,100
1142,1,2024-01-09,M6K,1152,70,70,64,6,0,91.43
1143,1,2024-01-09,M6K,1125,120,120,113,7,0,94.17
1144,1,2024-01-09,M5G,1521,60,60,59,1,0,98.33
1148,1,2024-01-09,M5A,1022,35,35,35,0,0,100
1151,1,2024-01-09,M1K,1108,61,61,61,0,0,100
1152,1,2024-01-09,M5V,1150,110,112,110,0,2,100
1153,1,2024-01-09,M5V,1150,34,34,34,0,0,100
1154,1,2024-01-09,M5V,1150,66,66,66,0,0,100
1155,1,2024-01-09,M5V,1150,73,75,73,0,2,100
1163,1,2024-01-09,M1R,1220,37,38,37,0,1,100
1166,1,2024-01-09,M2H,1200,83,87,83,0,4,100
1167,1,2024-01-09,M1K,1031,49,49,49,0,0,100
1168,1,2024-01-09,M6E,1019,45,45,45,0,0,100
1169,1,2024-01-09,M4K,1080,23,23,23,0,0,100
1170,1,2024-01-09,M4W,1118,30,30,30,0,0,100
1171,1,2024-01-09,M6G,1002,54,54,54,0,0,100
1173,1,2024-01-09,M5S,1018,12,12,11,1,0,91.67
1174,1,2024-01-09,M5R,1500,15,15,12,3,0,80
1175,1,2024-01-09,M6H,1104,16,16,16,0,0,100
1177,1,2024-01-09,M8Y,1049,31,31,31,0,0,100
1178,1,2024-01-09,M5B,1048,39,39,39,0,0,100
1180,1,2024-01-09,M6K,1148,72,73,71,1,1,98.61
1182,1,2024-01-09,M5A,1045,30,30,30,0,0,100
1185,1,2024-01-09,M5A,1059,94,94,94,0,0,100
1187,1,2024-01-09,M6P,1036,85,86,84,1,1,98.82
1189,1,2024-01-09,M5C,1037,78,78,78,0,0,100
1191,1,2024-01-09,M5A,1057,264,264,264,0,0,100
1193,1,2024-01-09,M4M,1126,52,52,52,0,0,100
1194,1,2024-01-09,M9V,1146,46,46,46,0,0,100
1195,1,2024-01-09,M9V,1146,37,37,37,0,0,100
1196,1,2024-01-09,M5T,1300,71,71,71,0,0,100
1197,1,2024-01-09,M5S,1014,50,50,50,0,0,100
1199,1,2024-01-09,M5R,1120,6,6,6,0,0,100
1200,1,2024-01-09,M4Y,1041,35,35,35,0,0,100
1201,1,2024-01-09,M1H,1115,32,49,32,0,17,100
1204,1,2024-01-09,M5T,1096,40,40,40,0,0,100
1206,1,2024-01-09,M4T,1062,31,31,31,0,0,100
1207,1,2024-01-09,M4T,1062,31,31,31,0,0,100
1208,1,2024-01-09,M5R,1129,28,28,28,0,0,100
1209,1,2024-01-09,M5R,1129,27,27,27,0,0,100
1216,1,2024-01-10,M5S,1051,8,8,8,0,0,100
1221,1,2024-01-10,M6H,1029,42,42,42,0,0,100
1222,1,2024-01-10,M6G,1102,30,30,30,0,0,100
1223,1,2024-01-10,M5R,1541,22,23,22,0,1,100
1238,1,2024-01-10,M1H,1360,101,101,101,0,0,100
1240,1,2024-01-10,M1G,1561,48,48,48,0,0,100
1244,1,2024-01-10,M6N,1154,62,62,62,0,0,100
1245,1,2024-01-10,M5A,1008,68,68,66,2,0,97.06
1246,1,2024-01-10,M5A,1008,121,122,121,0,1,100
1248,1,2024-01-10,M5A,1008,16,21,16,0,5,100
1249,1,2024-01-10,M5C,1190,53,53,53,0,0,100
1250,1,2024-01-10,M5A,1008,105,107,105,0,2,100
1253,1,2024-01-10,M5H,1005,87,88,86,1,1,98.85
1254,1,2024-01-10,M6C,1028,28,28,28,0,0,100
1256,1,2024-01-10,M5B,1026,94,94,94,0,0,100
1257,1,2024-01-10,M5B,1026,30,30,30,0,0,100
1259,1,2024-01-10,M5A,1149,78,78,78,0,0,100
1260,1,2024-01-10,M6K,1125,119,120,119,0,1,100
1263,1,2024-01-10,M4C,1015,62,62,62,0,0,100
1264,1,2024-01-10,M5A,1020,30,30,30,0,0,100
1265,1,2024-01-10,M2N,1460,40,46,37,3,6,92.5
1267,1,2024-01-10,M3B,1024,40,40,40,0,0,100
1273,1,2024-01-10,M5C,1007,52,52,51,1,0,98.08
1274,1,2024-01-10,M6H,1193,36,36,36,0,0,100
1275,1,2024-01-10,M6A,1055,69,70,69,0,1,100
1277,1,2024-01-10,M6K,1152,70,70,66,4,0,94.29
1278,1,2024-01-10,M6K,1125,120,120,119,1,0,99.17
1279,1,2024-01-10,M5G,1521,60,60,57,3,0,95
1283,1,2024-01-10,M5A,1022,35,35,35,0,0,100
1286,1,2024-01-10,M1K,1108,61,61,61,0,0,100
1287,1,2024-01-10,M5V,1150,110,112,110,0,2,100
1288,1,2024-01-10,M5V,1150,34,34,34,0,0,100
1289,1,2024-01-10,M5V,1150,66,66,66,0,0,100
1290,1,2024-01-10,M5V,1150,73,75,73,0,2,100
1298,1,2024-01-10,M1R,1220,37,38,37,0,1,100
1301,1,2024-01-10,M2H,1200,83,87,83,0,4,100
1302,1,2024-01-10,M1K,1031,49,49,49,0,0,100
1303,1,2024-01-10,M6E,1019,45,45,45,0,0,100
1304,1,2024-01-10,M4K,1080,23,23,23,0,0,100
1305,1,2024-01-10,M4W,1118,30,30,30,0,0,100
1306,1,2024-01-10,M6G,1002,54,54,54,0,0,100
1308,1,2024-01-10,M5S,1018,12,12,11,1,0,91.67
1309,1,2024-01-10,M5R,1500,15,15,12,3,0,80
1310,1,2024-01-10,M6H,1104,16,16,16,0,0,100
1312,1,2024-01-10,M8Y,1049,31,31,31,0,0,100
1313,1,2024-01-10,M5B,1048,39,39,39,0,0,100
1315,1,2024-01-10,M6K,1148,72,73,72,0,1,100
1317,1,2024-01-10,M5A,1045,30,30,30,0,0,100
1320,1,2024-01-10,M5A,1059,94,94,94,0,0,100
1322,1,2024-01-10,M6P,1036,85,86,85,0,1,100
1324,1,2024-01-10,M5C,1037,78,78,78,0,0,100
1326,1,2024-01-10,M5A,1057,264,264,264,0,0,100
1328,1,2024-01-10,M4M,1126,52,52,52,0,0,100
1329,1,2024-01-10,M9V,1146,46,46,46,0,0,100
1330,1,2024-01-10,M9V,1146,37,37,37,0,0,100
1331,1,2024-01-10,M5T,1300,71,71,71,0,0,100
1332,1,2024-01-10,M5S,1014,49,50,49,0,1,100
1334,1,2024-01-10,M5R,1120,6,6,6,0,0,100
1335,1,2024-01-10,M4Y,1041,35,35,35,0,0,100
1336,1,2024-01-10,M1H,1115,32,49,32,0,17,100
1339,1,2024-01-10,M5T,1096,40,40,40,0,0,100
1341,1,2024-01-10,M4T,1062,31,31,31,0,0,100
1342,1,2024-01-10,M4T,1062,31,31,31,0,0,100
1343,1,2024-01-10,M5R,1129,28,28,28,0,0,100
1344,1,2024-01-10,M5R,1129,27,27,27,0,0,100
1351,1,2024-01-11,M5S,1051,8,8,8,0,0,100
1356,1,2024-01-11,M6H,1029,42,42,42,0,0,100
1357,1,2024-01-11,M6G,1102,30,30,30,0,0,100
1358,1,2024-01-11,M5R,1541,23,23,23,0,0,100
1373,1,2024-01-11,M1H,1360,101,101,101,0,0,100
1375,1,2024-01-11,M1G,1561,48,48,48,0,0,100
1379,1,2024-01-11,M6N,1154,62,62,62,0,0,100
1380,1,2024-01-11,M5A,1008,68,68,67,1,0,98.53
1381,1,2024-01-11,M5A,1008,121,122,121,0,1,100
1383,1,2024-01-11,M5A,1008,16,21,16,0,5,100
1384,1,2024-01-11,M5C,1190,53,53,53,0,0,100
1385,1,2024-01-11,M5A,1008,105,107,105,0,2,100
1388,1,2024-01-11,M5H,1005,88,88,88,0,0,100
1389,1,2024-01-11,M6C,1028,28,28,28,0,0,100
1391,1,2024-01-11,M5B,1026,94,94,94,0,0,100
1392,1,2024-01-11,M5B,1026,30,30,28,2,0,93.33
1394,1,2024-01-11,M5A,1149,78,78,78,0,0,100
1395,1,2024-01-11,M6K,1125,119,120,119,0,1,100
1398,1,2024-01-11,M4C,1015,62,62,62,0,0,100
1399,1,2024-01-11,M5A,1020,30,30,30,0,0,100
1400,1,2024-01-11,M2N,1460,46,46,44,2,0,95.65
1402,1,2024-01-11,M3B,1024,40,40,40,0,0,100
1408,1,2024-01-11,M5C,1007,52,52,52,0,0,100
1409,1,2024-01-11,M6H,1193,36,36,36,0,0,100
1410,1,2024-01-11,M6A,1055,69,70,69,0,1,100
1412,1,2024-01-11,M6K,1152,69,70,65,4,1,94.2
1413,1,2024-01-11,M6K,1125,120,120,118,2,0,98.33
1414,1,2024-01-11,M5G,1521,60,60,60,0,0,100
1418,1,2024-01-11,M5A,1022,35,35,34,1,0,97.14
1421,1,2024-01-11,M1K,1108,61,61,61,0,0,100
1422,1,2024-01-11,M5V,1150,111,112,111,0,1,100
1423,1,2024-01-11,M5V,1150,34,34,34,0,0,100
1424,1,2024-01-11,M5V,1150,66,66,66,0,0,100
1425,1,2024-01-11,M5V,1150,73,75,72,1,2,98.63
1433,1,2024-01-11,M1R,1220,38,38,38,0,0,100
1436,1,2024-01-11,M2H,1200,84,87,84,0,3,100
1437,1,2024-01-11,M1K,1031,49,49,49,0,0,100
1438,1,2024-01-11,M6E,1019,45,45,45,0,0,100
1439,1,2024-01-11,M4K,1080,23,23,23,0,0,100
1440,1,2024-01-11,M4W,1118,30,30,30,0,0,100
1441,1,2024-01-11,M6G,1002,54,54,54,0,0,100
1443,1,2024-01-11,M5S,1018,12,12,11,1,0,91.67
1444,1,2024-01-11,M5R,1500,15,15,11,4,0,73.33
1445,1,2024-01-11,M6H,1104,16,16,16,0,0,100
1447,1,2024-01-11,M8Y,1049,31,31,31,0,0,100
1448,1,2024-01-11,M5B,1048,39,39,39,0,0,100
1450,1,2024-01-11,M6K,1148,72,73,72,0,1,100
1452,1,2024-01-11,M5A,1045,30,30,30,0,0,100
1455,1,2024-01-11,M5A,1059,94,94,94,0,0,100
1457,1,2024-01-11,M6P,1036,85,86,85,0,1,100
1459,1,2024-01-11,M5C,1037,78,78,78,0,0,100
1461,1,2024-01-11,M5A,1057,264,264,264,0,0,100
1463,1,2024-01-11,M4M,1126,52,52,52,0,0,100
1464,1,2024-01-11,M9V,1146,46,46,46,0,0,100
1465,1,2024-01-11,M9V,1146,37,37,37,0,0,100
1466,1,2024-01-11,M5T,1300,71,71,71,0,0,100
1467,1,2024-01-11,M5S,1014,49,50,49,0,1,100
1469,1,2024-01-11,M5R,1120,6,6,6,0,0,100
1470,1,2024-01-11,M4Y,1041,35,35,35,0,0,100
1471,1,2024-01-11,M1H,1115,32,49,32,0,17,100
1474,1,2024-01-11,M5T,1096,40,40,40,0,0,100
1476,1,2024-01-11,M4T,1062,31,31,31,0,0,100
1477,1,2024-01-11,M4T,1062,31,31,31,0,0,100
1478,1,2024-01-11,M5R,1129,28,28,28,0,0,100
1479,1,2024-01-11,M5R,1129,27,27,27,0,0,100
1486,1,2024-01-12,M5S,1051,8,8,8,0,0,100
1491,1,2024-01-12,M6H,1029,42,42,42,0,0,100
1492,1,2024-01-12,M6G,1102,30,30,30,0,0,100
1493,1,2024-01-12,M5R,1541,23,23,23,0,0,100
1508,1,2024-01-12,M1H,1360,101,101,101,0,0,100
1510,1,2024-01-12,M1G,1561,48,48,48,0,0,100
1514,1,2024-01-12,M6N,1154,62,62,62,0,0,100
1515,1,2024-01-12,M5A,1008,68,68,67,1,0,98.53
1516,1,2024-01-12,M5A,1008,121,122,121,0,1,100
1518,1,2024-01-12,M5A,1008,16,21,16,0,5,100
1519,1,2024-01-12,M5C,1190,53,53,53,0,0,100
1520,1,2024-01-12,M5A,1008,105,107,105,0,2,100
1523,1,2024-01-12,M5H,1005,88,88,88,0,0,100
1524,1,2024-01-12,M6C,1028,28,28,28,0,0,100
1526,1,2024-01-12,M5B,1026,94,94,94,0,0,100
1527,1,2024-01-12,M5B,1026,30,30,30,0,0,100
1529,1,2024-01-12,M5A,1149,78,78,77,1,0,98.72
1530,1,2024-01-12,M6K,1125,120,140,120,0,20,100
1533,1,2024-01-12,M4C,1015,62,62,62,0,0,100
1534,1,2024-01-12,M5A,1020,30,30,30,0,0,100
1535,1,2024-01-12,M2N,1460,46,46,43,3,0,93.48
1537,1,2024-01-12,M3B,1024,40,40,40,0,0,100
1543,1,2024-01-12,M5C,1007,52,52,52,0,0,100
1544,1,2024-01-12,M6H,1193,36,36,36,0,0,100
1545,1,2024-01-12,M6A,1055,69,70,69,0,1,100
1547,1,2024-01-12,M6K,1152,69,70,64,5,1,92.75
1548,1,2024-01-12,M6K,1125,120,140,119,1,20,99.17
1549,1,2024-01-12,M5G,1521,60,60,60,0,0,100
1553,1,2024-01-12,M5A,1022,35,35,34,1,0,97.14
1556,1,2024-01-12,M1K,1108,61,61,61,0,0,100
1557,1,2024-01-12,M5V,1150,110,112,110,0,2,100
1558,1,2024-01-12,M5V,1150,34,34,34,0,0,100
1559,1,2024-01-12,M5V,1150,66,66,66,0,0,100
1560,1,2024-01-12,M5V,1150,73,75,73,0,2,100
1568,1,2024-01-12,M1R,1220,37,38,37,0,1,100
1571,1,2024-01-12,M2H,1200,84,87,84,0,3,100
1572,1,2024-01-12,M1K,1031,49,49,49,0,0,100
1573,1,2024-01-12,M6E,1019,45,45,45,0,0,100
1574,1,2024-01-12,M4K,1080,23,23,23,0,0,100
1575,1,2024-01-12,M4W,1118,30,30,30,0,0,100
1576,1,2024-01-12,M6G,1002,54,54,54,0,0,100
1578,1,2024-01-12,M5S,1018,12,12,11,1,0,91.67
1579,1,2024-01-12,M5R,1500,15,15,11,4,0,73.33
1580,1,2024-01-12,M6H,1104,16,16,16,0,0,100
1582,1,2024-01-12,M8Y,1049,31,31,31,0,0,100
1583,1,2024-01-12,M5B,1048,39,39,39,0,0,100
1585,1,2024-01-12,M6K,1148,72,73,72,0,1,100
1587,1,2024-01-12,M5A,1045,30,30,30,0,0,100
1590,1,2024-01-12,M5A,1059,94,94,94,0,0,100
1592,1,2024-01-12,M6P,1036,85,86,85,0,1,100
1594,1,2024-01-12,M5C,1037,78,78,78,0,0,100
1596,1,2024-01-12,M5A,1057,264,264,264,0,0,100
1598,1,2024-01-12,M4M,1126,52,52,52,0,0,100
1599,1,2024-01-12,M9V,1146,46,46,46,0,0,100
1600,1,2024-01-12,M9V,1146,37,37,37,0,0,100
1601,1,2024-01-12,M5T,1300,71,71,71,0,0,100
1602,1,2024-01-12,M5S,1014,49,50,49,0,1,100
1604,1,2024-01-12,M5R,1120,6,6,6,0,0,100
1605,1,2024-01-12,M4Y,1041,35,35,35,0,0,100
1606,1,2024-01-12,M1H,1115,32,49,32,0,17,100
1609,1,2024-01-12,M5T,1096,40,40,40,0,0,100
1611,1,2024-01-12,M4T,1062,31,31,31,0,0,100
1612,1,2024-01-12,M4T,1062,31,31,31,0,0,100
1613,1,2024-01-12,M5R,1129,28,28,28,0,0,100
1614,1,2024-01-12,M5R,1129,27,27,27,0,0,100
1621,1,2024-01-13,M5S,1051,8,8,8,0,0,100
1626,1,2024-01-13,M6H,1029,42,42,42,0,0,100
1627,1,2024-01-13,M6G,1102,30,30,30,0,0,100
1628,1,2024-01-13,M5R,1541,23,23,23,0,0,100
1643,1,2024-01-13,M1H,1360,101,101,101,0,0,100
1645,1,2024-01-13,M1G,1561,48,48,48,0,0,100
1649,1,2024-01-13,M6N,1154,62,62,62,0,0,100
1650,1,2024-01-13,M5A,1008,68,68,68,0,0,100
1651,1,2024-01-13,M5A,1008,121,122,121,0,1,100
1653,1,2024-01-13,M5A,1008,16,21,16,0,5,100
1654,1,2024-01-13,M5C,1190,53,53,53,0,0,100
1655,1,2024-01-13,M5A,1008,105,107,105,0,2,100
1658,1,2024-01-13,M5H,1005,88,88,88,0,0,100
1659,1,2024-01-13,M6C,1028,28,28,28,0,0,100
1661,1,2024-01-13,M5B,1026,94,94,94,0,0,100
1662,1,2024-01-13,M5B,1026,30,30,30,0,0,100
1664,1,2024-01-13,M5A,1149,78,78,78,0,0,100
1665,1,2024-01-13,M6K,1125,120,140,120,0,20,100
1668,1,2024-01-13,M4C,1015,62,62,62,0,0,100
1669,1,2024-01-13,M5A,1020,30,30,30,0,0,100
1670,1,2024-01-13,M2N,1460,46,46,45,1,0,97.83
1672,1,2024-01-13,M3B,1024,40,40,40,0,0,100
1678,1,2024-01-13,M5C,1007,52,52,52,0,0,100
1679,1,2024-01-13,M6H,1193,36,36,36,0,0,100
1680,1,2024-01-13,M6A,1055,69,70,69,0,1,100
1682,1,2024-01-13,M6K,1152,69,70,63,6,1,91.3
1683,1,2024-01-13,M6K,1125,120,140,120,0,20,100
1684,1,2024-01-13,M5G,1521,60,60,60,0,0,100
1688,1,2024-01-13,M5A,1022,35,35,34,1,0,97.14
1691,1,2024-01-13,M1K,1108,61,61,61,0,0,100
1692,1,2024-01-13,M5V,1150,110,112,110,0,2,100
1693,1,2024-01-13,M5V,1150,34,34,34,0,0,100
1694,1,2024-01-13,M5V,1150,66,66,66,0,0,100
1695,1,2024-01-13,M5V,1150,73,75,73,0,2,100
1703,1,2024-01-13,M1R,1220,37,38,37,0,1,100
1706,1,2024-01-13,M2H,1200,84,87,84,0,3,100
1707,1,2024-01-13,M1K,1031,49,49,49,0,0,100
1708,1,2024-01-13,M6E,1019,45,45,45,0,0,100
1709,1,2024-01-13,M4K,1080,23,23,23,0,0,100
1710,1,2024-01-13,M4W,1118,30,30,30,0,0,100
1711,1,2024-01-13,M6G,1002,54,54,54,0,0,100
1713,1,2024-01-13,M5S,1018,12,12,11,1,0,91.67
1714,1,2024-01-13,M5R,1500,15,15,11,4,0,73.33
1715,1,2024-01-13,M6H,1104,16,16,16,0,0,100
1717,1,2024-01-13,M8Y,1049,31,31,31,0,0,100
1718,1,2024-01-13,M5B,1048,39,39,39,0,0,100
1720,1,2024-01-13,M6K,1148,72,73,72,0,1,100
1722,1,2024-01-13,M5A,1045,30,30,30,0,0,100
1725,1,2024-01-13,M5A,1059,94,94,94,0,0,100
1727,1,2024-01-13,M6P,1036,85,86,85,0,1,100
1729,1,2024-01-13,M5C,1037,78,78,78,0,0,100
1731,1,2024-01-13,M5A,1057,264,264,264,0,0,100
1733,1,2024-01-13,M4M,1126,52,52,52,0,0,100
1734,1,2024-01-13,M9V,1146,46,46,46,0,0,100
1735,1,2024-01-13,M9V,1146,37,37,37,0,0,100
1736,1,2024-01-13,M5T,1300,71,71,71,0,0,100
1737,1,2024-01-13,M5S,1014,50,50,50,0,0,100
1739,1,2024-01-13,M5R,1120,6,6,6,0,0,100
1740,1,2024-01-13,M4Y,1041,35,35,35,0,0,100
1741,1,2024-01-13,M1H,1115,32,49,32,0,17,100
1744,1,2024-01-13,M5T,1096,40,40,40,0,0,100
1746,1,2024-01-13,M4T,1062,31,31,31,0,0,100
1747,1,2024-01-13,M4T,1062,31,31,31,0,0,100
1748,1,2024-01-13,M5R,1129,28,28,28,0,0,100
1749,1,2024-01-13,M5R,1129,27,27,27,0,0,100
1756,1,2024-01-14,M5S,1051,8,8,8,0,0,100
1761,1,2024-01-14,M6H,1029,42,42,42,0,0,100
1762,1,2024-01-14,M6G,1102,30,30,30,0,0,100
1763,1,2024-01-14,M5R,1541,23,23,23,0,0,100
1778,1,2024-01-14,M1H,1360,101,101,101,0,0,100
1780,1,2024-01-14,M1G,1561,48,48,48,0,0,100
1784,1,2024-01-14,M6N,1154,62,62,62,0,0,100
1785,1,2024-01-14,M5A,1008,68,68,68,0,0,100
1786,1,2024-01-14,M5A,1008,121,122,121,0,1,100
1788,1,2024-01-14,M5A,1008,16,21,16,0,5,100
1789,1,2024-01-14,M5C,1190,53,53,53,0,0,100
1790,1,2024-01-14,M5A,1008,105,107,105,0,2,100
1793,1,2024-01-14,M5H,1005,88,88,88,0,0,100
1794,1,2024-01-14,M6C,1028,28,28,28,0,0,100
1796,1,2024-01-14,M5B,1026,94,94,94,0,0,100
1797,1,2024-01-14,M5B,1026,30,30,30,0,0,100
1799,1,2024-01-14,M5A,1149,78,78,78,0,0,100
1800,1,2024-01-14,M6K,1125,140,140,135,5,0,96.43
1803,1,2024-01-14,M4C,1015,62,62,62,0,0,100
1804,1,2024-01-14,M5A,1020,30,30,30,0,0,100
1805,1,2024-01-14,M2N,1460,46,46,45,1,0,97.83
1807,1,2024-01-14,M3B,1024,40,40,40,0,0,100
1813,1,2024-01-14,M5C,1007,52,52,52,0,0,100
1814,1,2024-01-14,M6H,1193,36,36,36,0,0,100
1815,1,2024-01-14,M6A,1055,69,70,69,0,1,100
1817,1,2024-01-14,M6K,1152,69,70,59,10,1,85.51
1818,1,2024-01-14,M6K,1125,136,140,134,2,4,98.53
1819,1,2024-01-14,M5G,1521,60,60,60,0,0,100
1823,1,2024-01-14,M5A,1022,35,35,34,1,0,97.14
1826,1,2024-01-14,M1K,1108,61,61,61,0,0,100
1827,1,2024-01-14,M5V,1150,110,112,110,0,2,100
1828,1,2024-01-14,M5V,1150,34,34,34,0,0,100
1829,1,2024-01-14,M5V,1150,66,66,66,0,0,100
1830,1,2024-01-14,M5V,1150,73,75,73,0,2,100
1838,1,2024-01-14,M1R,1220,36,38,36,0,2,100
1841,1,2024-01-14,M2H,1200,84,87,84,0,3,100
1842,1,2024-01-14,M1K,1031,49,49,49,0,0,100
1843,1,2024-01-14,M6E,1019,45,45,45,0,0,100
1844,1,2024-01-14,M4K,1080,23,23,23,0,0,100
1845,1,2024-01-14,M4W,1118,30,30,30,0,0,100
1846,1,2024-01-14,M6G,1002,54,54,54,0,0,100
1848,1,2024-01-14,M5S,1018,12,12,11,1,0,91.67
1849,1,2024-01-14,M5R,1500,15,15,11,4,0,73.33
1850,1,2024-01-14,M6H,1104,16,16,16,0,0,100
1852,1,2024-01-14,M8Y,1049,31,31,31,0,0,100
1853,1,2024-01-14,M5B,1048,39,39,39,0,0,100
1855,1,2024-01-14,M6K,1148,72,73,72,0,1,100
1857,1,2024-01-14,M5A,1045,30,30,30,0,0,100
1860,1,2024-01-14,M5A,1059,94,94,94,0,0,100
1862,1,2024-01-14,M6P,1036,85,86,85,0,1,100
1864,1,2024-01-14,M5C,1037,78,78,78,0,0,100
1866,1,2024-01-14,M5A,1057,264,264,264,0,0,100
1868,1,2024-01-14,M4M,1126,52,52,52,0,0,100
1869,1,2024-01-14,M9V,1146,46,46,46,0,0,100
1870,1,2024-01-14,M9V,1146,37,37,37,0,0,100
1871,1,2024-01-14,M5T,1300,71,71,71,0,0,100
1872,1,2024-01-14,M5S,1014,50,50,50,0,0,100
1874,1,2024-01-14,M5R,1120,6,6,6,0,0,100
1875,1,2024-01-14,M4Y,1041,35,35,35,0,0,100
1876,1,2024-01-14,M1H,1115,32,49,32,0,17,100
1879,1,2024-01-14,M5T,1096,40,40,40,0,0,100
1881,1,2024-01-14,M4T,1062,31,31,31,0,0,100
1882,1,2024-01-14,M4T,1062,31,31,31,0,0,100
